action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,345862,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)C(CSCc2cccnc2)C(=O)NO)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '16.05', 'le': '0.33', 'lle': '5.30', 'sei': '6.63'}",CHEMBL316298,,CHEMBL316298,7.21,0,http://www.openphacts.org/units/Nanomolar,175190,=,1,1,=,,IC50,nM,,61.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,61.0
,,346393,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '15.29', 'le': '0.30', 'lle': '3.60', 'sei': '5.68'}",CHEMBL75641,,CHEMBL75641,6.00,0,http://www.openphacts.org/units/Nanomolar,139037,=,1,1,=,,IC50,nM,,1000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1000.0
,,346397,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1ccc(OCCN2CCCCC2)cc1)(C(=O)NO)S(=O)(=O)c1cccs1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '15.48', 'le': '0.32', 'lle': '4.11', 'sei': '7.30'}",CHEMBL75925,,CHEMBL75925,7.00,0,http://www.openphacts.org/units/Nanomolar,139041,=,1,1,=,,IC50,nM,,99.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,99.0
,,347665,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '11.74', 'le': '0.23', 'lle': '2.76', 'sei': '5.32'}",CHEMBL2114153,,CHEMBL2114153,5.60,0,http://www.openphacts.org/units/Nanomolar,139039,=,1,1,=,,IC50,nM,,2530.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2530.0
,,349070,[],CHEMBL714545,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCCC3)cc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '12.77', 'le': '0.25', 'lle': '3.04', 'sei': '5.96'}",CHEMBL306635,,CHEMBL306635,6.27,0,http://www.openphacts.org/units/Nanomolar,139031,=,1,1,=,,IC50,nM,,540.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,540.0
,,349846,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCSc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '16.15', 'le': '0.35', 'lle': '4.38', 'sei': '6.12'}",CHEMBL94518,,CHEMBL94518,5.31,0,http://www.openphacts.org/units/Nanomolar,175184,=,1,1,=,,IC50,nM,,4948.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,4948.0
,,351306,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)(C)C)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '17.09', 'le': '0.34', 'lle': '4.77', 'sei': '5.78'}",CHEMBL317624,,CHEMBL317624,6.06,0,http://www.openphacts.org/units/Nanomolar,175180,=,1,1,=,,IC50,nM,,880.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,880.0
,,351370,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '13.10', 'le': '0.30', 'lle': '3.50', 'sei': '6.77'}",CHEMBL278872,,CHEMBL278872,6.71,0,http://www.openphacts.org/units/Nanomolar,23590,=,1,1,=,,IC50,nM,,194.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,194.0
,,351375,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '11.36', 'le': '0.26', 'lle': '1.75', 'sei': '5.86'}",CHEMBL18649,,CHEMBL18649,5.63,0,http://www.openphacts.org/units/Nanomolar,23583,=,1,1,=,,IC50,nM,,2364.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,2364.0
,,351380,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '10.27', 'le': '0.23', 'lle': '2.38', 'sei': '4.86'}",CHEMBL18895,,CHEMBL18895,5.11,0,http://www.openphacts.org/units/Nanomolar,23579,=,1,1,=,,IC50,nM,,7803.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,7803.0
,,352717,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#Cc2ccccc2)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '10.23', 'le': '0.22', 'lle': '1.29', 'sei': '5.65'}",CHEMBL418737,,CHEMBL418737,5.42,0,http://www.openphacts.org/units/Nanomolar,23581,=,1,1,=,,IC50,nM,,3815.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3815.0
,,353196,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(C)(Cc1ccccc1)C(=O)NO,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '19.99', 'le': '0.40', 'lle': '3.84', 'sei': '8.52'}",CHEMBL76038,,CHEMBL76038,7.11,0,http://www.openphacts.org/units/Nanomolar,139044,=,1,1,=,,IC50,nM,,78.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,78.0
,,354278,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '16.17', 'le': '0.38', 'lle': '4.23', 'sei': '7.24'}",CHEMBL18614,,CHEMBL18614,6.94,0,http://www.openphacts.org/units/Nanomolar,23570,=,1,1,=,,IC50,nM,,114.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,114.0
,,354283,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '12.28', 'le': '0.28', 'lle': '2.42', 'sei': '6.16'}",CHEMBL19371,,CHEMBL19371,5.91,0,http://www.openphacts.org/units/Nanomolar,23587,=,1,1,=,,IC50,nM,,1228.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1228.0
,,355664,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '13.07', 'le': '0.26', 'lle': '4.48', 'sei': '5.15'}",CHEMBL98061,,CHEMBL98061,6.03,0,http://www.openphacts.org/units/Nanomolar,175186,=,1,1,=,,IC50,nM,,927.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,927.0
,,356251,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '20.03', 'le': '0.40', 'lle': '5.02', 'sei': '7.55'}",CHEMBL76673,,CHEMBL76673,7.00,0,http://www.openphacts.org/units/Nanomolar,139008,=,1,1,=,,IC50,nM,,100.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,100.0
,,356255,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '14.60', 'le': '0.33', 'lle': '3.88', 'sei': '7.60'}",CHEMBL80146,,CHEMBL80146,7.29,0,http://www.openphacts.org/units/Nanomolar,139014,=,1,1,=,,IC50,nM,,51.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,51.0
,,357101,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccnc2)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '15.25', 'le': '0.30', 'lle': '4.76', 'sei': '5.46'}",CHEMBL92927,,CHEMBL92927,5.94,0,http://www.openphacts.org/units/Nanomolar,175197,=,1,1,=,,IC50,nM,,1156.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1156.0
,,357106,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)NC(C(=O)NO)C(C)(C)SCc2cccnc2)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '13.64', 'le': '0.28', 'lle': '3.97', 'sei': '5.38'}",CHEMBL316928,,CHEMBL316928,6.32,0,http://www.openphacts.org/units/Nanomolar,175189,=,1,1,=,,IC50,nM,,476.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,476.0
,,358603,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '11.37', 'le': '0.26', 'lle': '3.41', 'sei': '4.73'}",CHEMBL18943,,CHEMBL18943,5.49,0,http://www.openphacts.org/units/Nanomolar,23580,=,1,1,=,,IC50,nM,,3203.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,3203.0
,,359003,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(Cc2ccc3ccccc3c2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '17.17', 'le': '0.33', 'lle': '3.73', 'sei': '7.40'}",CHEMBL305722,,CHEMBL305722,6.86,0,http://www.openphacts.org/units/Nanomolar,139009,=,1,1,=,,IC50,nM,,139.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,139.0
,,359010,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC[C@@](Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '14.00', 'le': '0.28', 'lle': '2.18', 'sei': '5.95'}",CHEMBL3085155,,CHEMBL3085155,6.28,0,http://www.openphacts.org/units/Nanomolar,139034,=,1,1,=,,IC50,nM,,522.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,522.0
,,359014,[],CHEMBL714545,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(CC)CC)cc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '12.96', 'le': '0.26', 'lle': '3.11', 'sei': '5.90'}",CHEMBL310338,,CHEMBL310338,6.20,0,http://www.openphacts.org/units/Nanomolar,139017,=,1,1,=,,IC50,nM,,627.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,627.0
,,359019,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(C)(Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NO,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '16.57', 'le': '0.33', 'lle': '3.87', 'sei': '8.34'}",CHEMBL76356,,CHEMBL76356,8.00,0,http://www.openphacts.org/units/Nanomolar,139043,=,1,1,=,,IC50,nM,,10.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,10.0
,,360020,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '10.50', 'le': '0.23', 'lle': '2.18', 'sei': '5.83'}",CHEMBL18667,,CHEMBL18667,5.78,0,http://www.openphacts.org/units/Nanomolar,23572,=,1,1,=,,IC50,nM,,1658.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1658.0
,,360401,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '19.93', 'le': '0.40', 'lle': '4.17', 'sei': '8.20'}",CHEMBL310688,,CHEMBL310688,7.60,0,http://www.openphacts.org/units/Nanomolar,139045,=,1,1,=,,IC50,nM,,25.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,25.0
,,361551,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CS(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '22.01', 'le': '0.44', 'lle': '5.88', 'sei': '8.63'}",CHEMBL80496,,CHEMBL80496,8.00,0,http://www.openphacts.org/units/Nanomolar,139012,=,1,1,=,,IC50,nM,,10.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,10.0
,,362400,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)NC(C)(C)C(=O)NO)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '24.51', 'le': '0.50', 'lle': '7.35', 'sei': '7.64'}",CHEMBL94363,,CHEMBL94363,8.00,0,http://www.openphacts.org/units/Nanomolar,175193,=,1,1,=,,IC50,nM,,10.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,10.0
,,362447,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '15.32', 'le': '0.35', 'lle': '4.24', 'sei': '7.24'}",CHEMBL278060,,CHEMBL278060,6.95,0,http://www.openphacts.org/units/Nanomolar,23585,=,1,1,=,,IC50,nM,,113.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,113.0
,,362995,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)=CCC(CC=C(C)C)(C(=O)NO)S(=O)(=O)c1ccc(C)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '18.01', 'le': '0.36', 'lle': '2.85', 'sei': '7.89'}",CHEMBL76619,,CHEMBL76619,6.58,0,http://www.openphacts.org/units/Nanomolar,139013,=,1,1,=,,IC50,nM,,262.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,262.0
,,364131,[],CHEMBL872696,Inhibition of Matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,,,CHEMBL1135289,Bioorg Med Chem Lett,2002.0,"{'bei': '12.39', 'le': '0.28', 'lle': '2.69', 'sei': '6.04'}",CHEMBL19005,,CHEMBL19005,5.79,1,http://www.openphacts.org/units/Nanomolar,23588,=,1,1,=,,IC50,nM,,1616.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1616.0
,,364689,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '14.29', 'le': '0.28', 'lle': '3.97', 'sei': '6.48'}",CHEMBL2114153,,CHEMBL2114153,6.81,0,http://www.openphacts.org/units/Nanomolar,139040,=,1,1,=,,IC50,nM,,154.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,154.0
,,364693,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '19.88', 'le': '0.40', 'lle': '6.01', 'sei': '7.19'}",CHEMBL514138,CGS-27023A,CHEMBL267178,7.82,1,http://www.openphacts.org/units/Nanomolar,139038,=,1,1,=,,IC50,nM,,15.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,15.0
,,365536,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '11.17', 'le': '0.22', 'lle': '3.79', 'sei': '3.97'}",CHEMBL96636,,CHEMBL96636,5.00,0,http://www.openphacts.org/units/Nanomolar,175187,=,1,1,=,,IC50,nM,,10000.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,10000.0
,,366145,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCC(CC=C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '20.52', 'le': '0.41', 'lle': '4.81', 'sei': '7.20'}",CHEMBL76970,,CHEMBL76970,6.68,0,http://www.openphacts.org/units/Nanomolar,139011,=,1,1,=,,IC50,nM,,211.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,211.0
,,367072,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)NC(CSCc2cccnc2)C(=O)NO)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '13.13', 'le': '0.27', 'lle': '4.15', 'sei': '4.86'}",CHEMBL96396,,CHEMBL96396,5.72,0,http://www.openphacts.org/units/Nanomolar,175191,=,1,1,=,,IC50,nM,,1908.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,1908.0
,,367553,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '15.35', 'le': '0.30', 'lle': '3.45', 'sei': '5.91'}",CHEMBL80378,,CHEMBL80378,6.24,0,http://www.openphacts.org/units/Nanomolar,139036,=,1,1,=,,IC50,nM,,574.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,574.0
,,367557,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '11.80', 'le': '0.23', 'lle': '2.11', 'sei': '5.82'}",CHEMBL306723,,CHEMBL306723,6.12,0,http://www.openphacts.org/units/Nanomolar,139016,=,1,1,=,,IC50,nM,,761.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,761.0
,,368924,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(Cc2cccnc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '18.80', 'le': '0.37', 'lle': '5.22', 'sei': '6.24'}",CHEMBL310608,,CHEMBL310608,6.59,0,http://www.openphacts.org/units/Nanomolar,139021,=,1,1,=,,IC50,nM,,258.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,258.0
,,370348,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(C/C=C/c2ccccc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '17.38', 'le': '0.34', 'lle': '3.68', 'sei': '7.04'}",CHEMBL76488,,CHEMBL76488,6.52,0,http://www.openphacts.org/units/Nanomolar,139028,=,1,1,=,,IC50,nM,,299.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,299.0
,,370352,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '18.25', 'le': '0.37', 'lle': '3.79', 'sei': '7.00'}",CHEMBL80361,,CHEMBL80361,6.49,0,http://www.openphacts.org/units/Nanomolar,139024,=,1,1,=,,IC50,nM,,325.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,325.0
,,370356,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(-c3ccco3)cc2)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '16.14', 'le': '0.32', 'lle': '3.94', 'sei': '7.20'}",CHEMBL310472,,CHEMBL310472,7.85,0,http://www.openphacts.org/units/Nanomolar,139015,=,1,1,=,,IC50,nM,,14.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,14.0
,,371183,[],CHEMBL714550,In vitro inhibition of Matrix metalloprotein 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)C(C)C)cc1,,,CHEMBL1136171,Bioorg Med Chem Lett,2003.0,"{'bei': '18.58', 'le': '0.37', 'lle': '5.35', 'sei': '6.87'}",CHEMBL94357,,CHEMBL94357,6.59,0,http://www.openphacts.org/units/Nanomolar,175194,=,1,1,=,,IC50,nM,,259.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,259.0
,,373204,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(CC=C(C)C)(Cc2cccnc2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '16.83', 'le': '0.33', 'lle': '4.10', 'sei': '6.45'}",CHEMBL76888,,CHEMBL76888,6.81,0,http://www.openphacts.org/units/Nanomolar,139020,=,1,1,=,,IC50,nM,,156.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,156.0
,,374607,[],CHEMBL714636,In vitro inhibition of matrix metalloprotease-1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)C(Cc2ccc3ccccc3c2)C(=O)NO)cc1,,,CHEMBL1145786,J Med Chem,2003.0,"{'bei': '16.17', 'le': '0.32', 'lle': '3.49', 'sei': '6.73'}",CHEMBL307252,,CHEMBL307252,6.23,0,http://www.openphacts.org/units/Nanomolar,139047,=,1,1,=,,IC50,nM,,583.0,CHEMBL332,Homo sapiens,Interstitial collagenase,9606,,,IC50,nM,UO_0000065,,583.0
